Date,Part_ID,Price,Quantity,Cost,Revenue,Margin
2024-03-11,Oil_Filter_B,13.57,366,5.01,4966.62,3132.96
2024-03-11,Spark_Plug_C,26.57,179,7.81,4756.03,3358.0400000000004
2024-03-11,Air_Filter_D,22.78,239,7.04,5444.42,3761.8600000000006
2024-03-11,Shock_Absorber_E,103.56,76,62.31,7870.56,3135.0
2024-03-12,Brake_Pad_A,41.33,111,19.82,4587.63,2387.6099999999997
2024-03-12,Oil_Filter_B,16.53,330,4.87,5454.900000000001,3847.8
2024-03-12,Spark_Plug_C,27.1,184,7.94,4986.400000000001,3525.44
2024-03-12,Air_Filter_D,21.01,235,6.97,4937.35,3299.4000000000005
2024-03-12,Shock_Absorber_E,123.12,44,62.18,5417.280000000001,2681.36
2024-03-13,Brake_Pad_A,41.18,105,20.28,4323.9,2194.5
2024-03-13,Oil_Filter_B,15.48,323,4.95,5000.04,3401.1900000000005
2024-03-13,Spark_Plug_C,25.71,192,7.92,4936.32,3415.68
2024-03-13,Air_Filter_D,19.57,291,7.34,5694.87,3558.9300000000003
2024-03-13,Shock_Absorber_E,106.62,57,60.47,6077.34,2630.55
2024-03-14,Brake_Pad_A,41.95,100,20.79,4195.0,2116.0000000000005
2024-03-14,Oil_Filter_B,13.61,345,4.93,4695.45,2994.6
2024-03-14,Spark_Plug_C,21.77,270,8.24,5877.9,3653.1
2024-03-14,Air_Filter_D,18.4,300,7.11,5520.0,3386.9999999999995
2024-03-14,Shock_Absorber_E,121.19,50,61.02,6059.5,3008.4999999999995
2024-03-15,Brake_Pad_A,51.67,97,20.46,5011.99,3027.37
2024-03-15,Oil_Filter_B,14.84,295,5.23,4377.8,2834.95
2024-03-15,Spark_Plug_C,22.56,265,8.03,5978.4,3850.45
2024-03-15,Air_Filter_D,17.58,309,6.89,5432.219999999999,3303.209999999999
2024-03-15,Shock_Absorber_E,125.94,44,57.91,5541.36,2993.32
2024-03-16,Brake_Pad_A,51.65,110,20.68,5681.5,3406.7
2024-03-16,Oil_Filter_B,15.09,334,5.13,5040.06,3326.6400000000003
2024-03-16,Spark_Plug_C,22.21,279,8.17,6196.59,3917.1600000000003
2024-03-16,Air_Filter_D,17.22,308,6.9,5303.759999999999,3178.5599999999995
2024-03-16,Shock_Absorber_E,105.16,88,58.83,9254.08,4077.04
2024-03-17,Brake_Pad_A,43.61,112,20.03,4884.32,2640.96
2024-03-17,Oil_Filter_B,16.89,320,5.22,5404.8,3734.4000000000005
2024-03-17,Spark_Plug_C,22.12,280,8.3,6193.6,3869.6
2024-03-17,Air_Filter_D,22.21,262,6.86,5819.02,4021.7000000000003
2024-03-17,Shock_Absorber_E,104.91,69,61.17,7238.79,3018.0599999999995
2024-03-18,Brake_Pad_A,42.92,127,20.72,5450.84,2819.4000000000005
2024-03-18,Oil_Filter_B,16.9,299,5.13,5053.099999999999,3519.23
2024-03-18,Spark_Plug_C,22.56,256,7.72,5775.36,3799.04
2024-03-18,Air_Filter_D,19.21,254,6.74,4879.34,3167.38
2024-03-18,Shock_Absorber_E,136.67,41,60.04,5603.469999999999,3141.83
2024-03-19,Brake_Pad_A,44.18,97,19.43,4285.46,2400.75
2024-03-19,Oil_Filter_B,15.54,328,4.78,5097.12,3529.2799999999993
2024-03-19,Spark_Plug_C,27.11,193,8.4,5232.23,3611.03
2024-03-19,Air_Filter_D,17.35,302,6.73,5239.700000000001,3207.2400000000002
2024-03-19,Shock_Absorber_E,112.92,50,57.37,5646.0,2777.5
2024-03-20,Brake_Pad_A,45.13,113,20.25,5099.6900000000005,2811.4400000000005
2024-03-20,Oil_Filter_B,15.12,323,5.19,4883.759999999999,3207.39
2024-03-20,Spark_Plug_C,24.62,210,7.93,5170.2,3504.9
2024-03-20,Air_Filter_D,21.97,261,6.66,5734.17,3995.91
2024-03-20,Shock_Absorber_E,116.98,57,58.56,6667.860000000001,3329.94
2024-03-21,Brake_Pad_A,48.51,88,19.43,4268.88,2559.04
2024-03-21,Oil_Filter_B,12.8,373,5.02,4774.400000000001,2901.9400000000005
2024-03-21,Spark_Plug_C,24.66,242,7.99,5967.72,4034.1400000000003
2024-03-21,Air_Filter_D,17.9,298,6.98,5334.2,3254.1599999999994
2024-03-21,Shock_Absorber_E,115.53,57,61.71,6585.21,3067.7400000000002
2024-03-22,Brake_Pad_A,50.29,91,19.88,4576.39,2767.31
2024-03-22,Oil_Filter_B,13.9,372,5.2,5170.8,3236.3999999999996
2024-03-22,Spark_Plug_C,24.71,230,8.32,5683.3,3769.7000000000003
2024-03-22,Air_Filter_D,20.82,269,7.01,5600.58,3714.8900000000003
2024-03-22,Shock_Absorber_E,107.41,75,61.08,8055.75,3474.75
2024-03-23,Brake_Pad_A,38.81,112,19.14,4346.72,2203.04
2024-03-23,Oil_Filter_B,13.07,382,4.9,4992.74,3120.94
2024-03-23,Spark_Plug_C,23.87,249,7.75,5943.63,4013.88
2024-03-23,Air_Filter_D,18.04,278,7.19,5015.12,3016.2999999999993
2024-03-23,Shock_Absorber_E,111.54,87,61.62,9703.980000000001,4343.040000000001
2024-03-24,Brake_Pad_A,46.68,102,19.24,4761.36,2798.88
2024-03-24,Oil_Filter_B,15.52,336,5.02,5214.72,3528.0
2024-03-24,Spark_Plug_C,21.56,279,8.2,6015.24,3727.44
2024-03-24,Air_Filter_D,21.87,259,6.89,5664.33,3879.82
2024-03-24,Shock_Absorber_E,135.41,37,59.59,5010.17,2805.3399999999997
2024-03-25,Brake_Pad_A,44.18,116,19.48,5124.88,2865.2
2024-03-25,Oil_Filter_B,13.3,345,5.07,4588.5,2839.3500000000004
2024-03-25,Spark_Plug_C,23.39,259,8.28,6058.01,3913.4900000000002
2024-03-25,Air_Filter_D,22.51,232,6.97,5222.320000000001,3605.2800000000007
2024-03-25,Shock_Absorber_E,132.31,50,60.94,6615.5,3568.5
2024-03-26,Brake_Pad_A,40.65,146,19.33,5934.9,3112.7200000000003
2024-03-26,Oil_Filter_B,13.34,375,4.86,5002.5,3180.0
2024-03-26,Spark_Plug_C,25.04,236,8.03,5909.44,4014.3599999999997
2024-03-26,Air_Filter_D,20.54,268,7.05,5504.719999999999,3615.3199999999997
2024-03-26,Shock_Absorber_E,126.8,59,61.57,7481.2,3848.5699999999993
2024-03-27,Brake_Pad_A,40.41,124,19.49,5010.839999999999,2594.08
2024-03-27,Oil_Filter_B,16.02,308,4.85,4934.16,3440.36
2024-03-27,Spark_Plug_C,25.41,225,7.75,5717.25,3973.5
2024-03-27,Air_Filter_D,19.13,302,6.65,5777.259999999999,3768.9599999999996
2024-03-27,Shock_Absorber_E,129.4,45,57.89,5823.0,3217.9500000000003
2024-03-28,Brake_Pad_A,42.38,114,20.44,4831.320000000001,2501.1600000000003
2024-03-28,Oil_Filter_B,16.74,307,4.96,5139.179999999999,3616.459999999999
2024-03-28,Spark_Plug_C,26.47,196,7.67,5188.12,3684.7999999999993
2024-03-28,Air_Filter_D,20.53,267,6.7,5481.51,3692.6100000000006
2024-03-28,Shock_Absorber_E,122.88,54,60.62,6635.5199999999995,3362.04
2024-03-29,Brake_Pad_A,47.38,113,20.65,5353.9400000000005,3020.4900000000002
2024-03-29,Oil_Filter_B,14.99,298,4.92,4467.02,3000.86
2024-03-29,Spark_Plug_C,27.14,203,8.01,5509.42,3883.3900000000003
2024-03-29,Air_Filter_D,19.64,260,6.95,5106.400000000001,3299.4000000000005
2024-03-29,Shock_Absorber_E,105.19,64,61.41,6732.16,2801.92
2024-03-30,Brake_Pad_A,51.73,111,19.84,5742.03,3539.7899999999995
2024-03-30,Oil_Filter_B,15.61,336,4.95,5244.96,3581.76
2024-03-30,Spark_Plug_C,27.55,185,8.07,5096.75,3603.8
2024-03-30,Air_Filter_D,18.11,297,6.67,5378.67,3397.68
2024-03-30,Shock_Absorber_E,102.87,84,60.11,8641.08,3591.8400000000006
2024-03-31,Brake_Pad_A,42.28,141,19.86,5961.4800000000005,3161.2200000000003
2024-03-31,Oil_Filter_B,16.68,323,5.15,5387.64,3724.1899999999996
2024-03-31,Spark_Plug_C,24.69,223,7.66,5505.87,3797.69
2024-03-31,Air_Filter_D,21.37,257,7.16,5492.09,3651.9700000000003
2024-03-31,Shock_Absorber_E,129.56,39,57.81,5052.84,2798.25
2024-04-01,Brake_Pad_A,48.39,82,19.56,3967.98,2364.06
2024-04-01,Oil_Filter_B,13.93,336,4.87,4680.48,3044.1599999999994
2024-04-01,Spark_Plug_C,23.29,257,8.22,5985.53,3872.99
2024-04-01,Air_Filter_D,17.39,316,6.69,5495.24,3381.2
2024-04-01,Shock_Absorber_E,134.63,35,59.47,4712.05,2630.6
2024-04-02,Brake_Pad_A,42.94,133,20.33,5711.0199999999995,3007.13
2024-04-02,Oil_Filter_B,17.09,300,4.78,5127.0,3692.9999999999995
2024-04-02,Spark_Plug_C,24.39,217,8.39,5292.63,3472.0
2024-04-02,Air_Filter_D,18.54,304,7.05,5636.16,3492.9599999999996
2024-04-02,Shock_Absorber_E,118.7,53,57.91,6291.1,3221.8700000000003
2024-04-03,Brake_Pad_A,41.29,113,20.12,4665.7699999999995,2392.2099999999996
2024-04-03,Oil_Filter_B,15.11,303,5.11,4578.33,3030.0
2024-04-03,Spark_Plug_C,21.76,281,7.67,6114.56,3959.2900000000004
2024-04-03,Air_Filter_D,19.75,278,7.31,5490.5,3458.32
2024-04-03,Shock_Absorber_E,132.6,48,59.47,6364.799999999999,3510.24
2024-04-04,Brake_Pad_A,47.04,106,20.03,4986.24,2863.06
2024-04-04,Oil_Filter_B,16.38,305,5.14,4995.9,3428.1999999999994
2024-04-04,Spark_Plug_C,22.76,241,7.86,5485.160000000001,3590.9000000000005
2024-04-04,Air_Filter_D,21.54,256,7.26,5514.24,3655.68
2024-04-04,Shock_Absorber_E,133.66,53,59.71,7083.98,3919.3499999999995
2024-04-05,Brake_Pad_A,51.55,102,19.13,5258.099999999999,3306.84
2024-04-05,Oil_Filter_B,14.84,362,5.0,5372.08,3562.08
2024-04-05,Spark_Plug_C,22.04,273,7.9,6016.92,3860.22
2024-04-05,Air_Filter_D,21.65,298,7.02,6451.7,4359.74
2024-04-05,Shock_Absorber_E,112.34,70,60.81,7863.8,3607.1
2024-04-06,Brake_Pad_A,49.02,96,20.07,4705.92,2779.2000000000003
2024-04-06,Oil_Filter_B,13.46,371,4.91,4993.660000000001,3172.05
2024-04-06,Spark_Plug_C,27.68,210,8.39,5812.8,4050.8999999999996
2024-04-06,Air_Filter_D,17.84,291,7.28,5191.44,3072.9599999999996
2024-04-06,Shock_Absorber_E,125.55,42,60.69,5273.099999999999,2724.12
2024-04-07,Brake_Pad_A,39.38,145,20.01,5710.1,2808.65
2024-04-07,Oil_Filter_B,17.1,293,5.08,5010.3,3521.8600000000006
2024-04-07,Spark_Plug_C,26.01,191,7.94,4967.91,3451.37
2024-04-07,Air_Filter_D,17.97,307,7.27,5516.79,3284.8999999999996
2024-04-07,Shock_Absorber_E,104.86,78,62.15,8179.08,3331.38
2024-04-08,Brake_Pad_A,49.31,100,19.63,4931.0,2968.0000000000005
2024-04-08,Oil_Filter_B,14.87,351,4.93,5219.37,3488.9399999999996
2024-04-08,Spark_Plug_C,24.96,236,7.74,5890.56,4063.9199999999996
2024-04-08,Air_Filter_D,21.27,275,6.82,5849.25,3973.75
2024-04-08,Shock_Absorber_E,107.11,65,61.49,6962.15,2965.2999999999997
2024-04-09,Brake_Pad_A,47.04,108,20.68,5080.32,2846.88
2024-04-09,Oil_Filter_B,14.87,308,4.91,4579.96,3067.68
2024-04-09,Spark_Plug_C,26.4,176,8.28,4646.4,3189.1199999999994
2024-04-09,Air_Filter_D,18.36,319,7.1,5856.84,3591.94
2024-04-09,Shock_Absorber_E,126.99,49,58.28,6222.509999999999,3366.7899999999995
2024-04-10,Brake_Pad_A,38.7,125,20.88,4837.5,2227.5000000000005
2024-04-10,Oil_Filter_B,16.67,317,5.08,5284.39,3674.0300000000007
2024-04-10,Spark_Plug_C,23.2,271,8.05,6287.2,4105.65
2024-04-10,Air_Filter_D,17.67,308,7.26,5442.360000000001,3206.2800000000007
2024-04-10,Shock_Absorber_E,121.68,51,57.66,6205.68,3265.0200000000004
2024-04-11,Brake_Pad_A,43.95,131,20.72,5757.450000000001,3043.1300000000006
2024-04-11,Oil_Filter_B,14.06,377,5.15,5300.62,3359.07
2024-04-11,Spark_Plug_C,21.39,268,7.83,5732.52,3634.08
2024-04-11,Air_Filter_D,22.24,225,7.03,5004.0,3422.2499999999995
2024-04-11,Shock_Absorber_E,105.48,64,59.81,6750.72,2922.88
2024-04-12,Brake_Pad_A,42.32,121,19.6,5120.72,2749.12
2024-04-12,Oil_Filter_B,16.09,332,5.05,5341.88,3665.2799999999997
2024-04-12,Spark_Plug_C,27.94,172,7.79,4805.68,3465.8
2024-04-12,Air_Filter_D,21.77,253,7.23,5507.8099999999995,3678.62
2024-04-12,Shock_Absorber_E,123.56,42,62.46,5189.52,2566.2000000000003
2024-04-13,Brake_Pad_A,47.28,114,20.14,5389.92,3093.96
2024-04-13,Oil_Filter_B,15.08,324,4.97,4885.92,3275.64
2024-04-13,Spark_Plug_C,27.05,199,7.95,5382.95,3800.9
2024-04-13,Air_Filter_D,20.64,272,7.14,5614.08,3672.0
2024-04-13,Shock_Absorber_E,110.55,65,59.31,7185.75,3330.5999999999995
2024-04-14,Brake_Pad_A,44.83,113,20.01,5065.79,2804.66
2024-04-14,Oil_Filter_B,15.6,286,4.93,4461.599999999999,3051.62
2024-04-14,Spark_Plug_C,24.79,187,7.82,4635.73,3173.39
2024-04-14,Air_Filter_D,22.83,233,6.79,5319.389999999999,3737.3199999999997
2024-04-14,Shock_Absorber_E,123.99,46,60.1,5703.54,2938.9399999999996
2024-04-15,Brake_Pad_A,38.32,102,19.68,3908.64,1901.28
2024-04-15,Oil_Filter_B,16.36,310,4.9,5071.599999999999,3552.6
2024-04-15,Spark_Plug_C,28.24,179,8.09,5054.96,3606.85
2024-04-15,Air_Filter_D,17.68,302,7.26,5339.36,3146.84
2024-04-15,Shock_Absorber_E,119.77,45,59.37,5389.65,2718.0
2024-04-16,Brake_Pad_A,43.94,110,20.43,4833.4,2586.1
2024-04-16,Oil_Filter_B,15.49,310,5.23,4801.9,3180.6
2024-04-16,Spark_Plug_C,27.41,160,7.65,4385.6,3161.5999999999995
2024-04-16,Air_Filter_D,20.62,275,6.92,5670.5,3767.5000000000005
2024-04-16,Shock_Absorber_E,118.42,53,59.51,6276.26,3122.23
2024-04-17,Brake_Pad_A,48.39,82,19.71,3967.98,2351.7599999999998
2024-04-17,Oil_Filter_B,16.99,306,4.93,5198.94,3690.3599999999997
2024-04-17,Spark_Plug_C,25.7,234,8.3,6013.8,4071.5999999999995
2024-04-17,Air_Filter_D,21.34,235,6.7,5014.9,3440.4
2024-04-17,Shock_Absorber_E,121.22,45,59.53,5454.9,2776.0499999999997
2024-04-18,Brake_Pad_A,42.23,118,19.09,4983.139999999999,2730.5199999999995
2024-04-18,Oil_Filter_B,13.3,365,5.11,4854.5,2989.3500000000004
2024-04-18,Spark_Plug_C,26.14,222,7.94,5803.08,4040.3999999999996
2024-04-18,Air_Filter_D,21.04,249,7.2,5238.96,3446.16
2024-04-18,Shock_Absorber_E,118.07,55,60.49,6493.849999999999,3166.8999999999996
2024-04-19,Brake_Pad_A,43.26,118,20.38,5104.679999999999,2699.8399999999997
2024-04-19,Oil_Filter_B,14.44,318,4.82,4591.92,3059.16
2024-04-19,Spark_Plug_C,27.93,179,7.62,4999.47,3635.49
2024-04-19,Air_Filter_D,20.87,269,6.7,5614.030000000001,3811.7300000000005
2024-04-19,Shock_Absorber_E,116.75,53,60.63,6187.75,2974.3599999999997
2024-04-20,Brake_Pad_A,43.17,114,19.28,4921.38,2723.46
2024-04-20,Oil_Filter_B,14.94,380,4.77,5677.2,3864.6
2024-04-20,Spark_Plug_C,21.48,269,7.62,5778.12,3728.3399999999997
2024-04-20,Air_Filter_D,21.54,252,7.28,5428.08,3593.5199999999995
2024-04-20,Shock_Absorber_E,106.18,90,62.33,9556.2,3946.500000000001
2024-04-21,Brake_Pad_A,46.39,102,19.68,4731.78,2724.42
2024-04-21,Oil_Filter_B,15.19,304,5.02,4617.76,3091.68
2024-04-21,Spark_Plug_C,26.96,211,7.84,5688.56,4034.32
2024-04-21,Air_Filter_D,18.56,278,6.89,5159.679999999999,3244.2599999999993
2024-04-21,Shock_Absorber_E,111.73,59,57.84,6592.070000000001,3179.51
2024-04-22,Brake_Pad_A,44.24,115,19.8,5087.6,2810.6000000000004
2024-04-22,Oil_Filter_B,17.22,317,5.03,5458.74,3864.229999999999
2024-04-22,Spark_Plug_C,25.9,193,7.63,4998.7,3526.11
2024-04-22,Air_Filter_D,19.85,277,7.32,5498.450000000001,3470.8100000000004
2024-04-22,Shock_Absorber_E,134.74,48,62.22,6467.52,3480.9600000000005
2024-04-23,Brake_Pad_A,40.01,136,20.59,5441.36,2641.12
2024-04-23,Oil_Filter_B,13.99,324,5.24,4532.76,2835.0
2024-04-23,Spark_Plug_C,24.88,239,7.9,5946.32,4058.2199999999993
2024-04-23,Air_Filter_D,18.71,276,6.92,5163.96,3254.0400000000004
2024-04-23,Shock_Absorber_E,120.41,54,62.19,6502.139999999999,3143.88
2024-04-24,Brake_Pad_A,51.49,90,20.53,4634.1,2786.4
2024-04-24,Oil_Filter_B,15.33,366,4.8,5610.78,3853.9800000000005
2024-04-24,Spark_Plug_C,27.65,185,8.31,5115.25,3577.899999999999
2024-04-24,Air_Filter_D,17.37,339,7.01,5888.43,3512.0400000000004
2024-04-24,Shock_Absorber_E,124.56,63,59.86,7847.28,4076.1000000000004
2024-04-25,Brake_Pad_A,47.53,109,19.27,5180.77,3080.34
2024-04-25,Oil_Filter_B,14.1,336,4.89,4737.599999999999,3094.5600000000004
2024-04-25,Spark_Plug_C,22.83,289,8.4,6597.87,4170.2699999999995
2024-04-25,Air_Filter_D,21.06,276,6.66,5812.5599999999995,3974.3999999999996
2024-04-25,Shock_Absorber_E,128.56,55,57.86,7070.8,3888.5
2024-04-26,Brake_Pad_A,48.42,108,20.53,5229.360000000001,3012.12
2024-04-26,Oil_Filter_B,16.56,308,4.99,5100.48,3563.5599999999995
2024-04-26,Spark_Plug_C,21.83,263,7.65,5741.29,3729.3399999999992
2024-04-26,Air_Filter_D,19.09,261,7.31,4982.49,3074.5800000000004
2024-04-26,Shock_Absorber_E,104.6,92,58.8,9623.199999999999,4213.599999999999
2024-04-27,Brake_Pad_A,39.29,128,20.41,5029.12,2416.64
2024-04-27,Oil_Filter_B,12.98,332,4.9,4309.360000000001,2682.56
2024-04-27,Spark_Plug_C,22.99,237,8.34,5448.629999999999,3472.0499999999997
2024-04-27,Air_Filter_D,19.43,307,6.98,5965.01,3822.1499999999996
2024-04-27,Shock_Absorber_E,110.14,67,60.89,7379.38,3299.75
2024-04-28,Brake_Pad_A,39.91,142,19.9,5667.219999999999,2841.4199999999996
2024-04-28,Oil_Filter_B,15.39,326,5.09,5017.14,3357.8
2024-04-28,Spark_Plug_C,23.06,256,8.24,5903.36,3793.9199999999996
2024-04-28,Air_Filter_D,20.32,269,7.19,5466.08,3531.97
2024-04-28,Shock_Absorber_E,111.77,63,57.8,7041.509999999999,3400.11
2024-04-29,Brake_Pad_A,46.75,98,20.02,4581.5,2619.54
2024-04-29,Oil_Filter_B,12.96,354,4.78,4587.84,2895.72
2024-04-29,Spark_Plug_C,27.55,198,7.68,5454.900000000001,3934.26
2024-04-29,Air_Filter_D,19.16,272,6.87,5211.52,3342.8799999999997
2024-04-29,Shock_Absorber_E,130.4,56,62.46,7302.400000000001,3804.64
2024-04-30,Brake_Pad_A,43.34,143,20.37,6197.620000000001,3284.7100000000005
2024-04-30,Oil_Filter_B,14.97,321,5.1,4805.37,3168.2700000000004
2024-04-30,Spark_Plug_C,21.28,258,8.13,5490.240000000001,3392.7000000000003
2024-04-30,Air_Filter_D,22.8,248,6.72,5654.400000000001,3987.8400000000006
2024-04-30,Shock_Absorber_E,130.15,49,59.16,6377.35,3478.51
2024-05-01,Brake_Pad_A,51.17,93,19.92,4758.81,2906.25
2024-05-01,Oil_Filter_B,13.69,343,4.78,4695.67,3056.13
2024-05-01,Spark_Plug_C,27.01,190,8.28,5131.900000000001,3558.7000000000007
2024-05-01,Air_Filter_D,18.27,305,7.27,5572.349999999999,3355.0
2024-05-01,Shock_Absorber_E,109.77,69,58.77,7574.13,3518.9999999999995
2024-05-02,Brake_Pad_A,40.09,130,19.63,5211.700000000001,2659.8000000000006
2024-05-02,Oil_Filter_B,15.65,309,4.85,4835.85,3337.2000000000003
2024-05-02,Spark_Plug_C,27.93,175,7.65,4887.75,3549.0
2024-05-02,Air_Filter_D,17.67,308,7.23,5442.360000000001,3215.5200000000004
2024-05-02,Shock_Absorber_E,102.53,71,57.12,7279.63,3224.11
2024-05-03,Brake_Pad_A,39.93,122,19.81,4871.46,2454.6400000000003
2024-05-03,Oil_Filter_B,15.14,328,4.98,4965.92,3332.48
2024-05-03,Spark_Plug_C,28.48,179,7.85,5097.92,3692.7700000000004
2024-05-03,Air_Filter_D,21.64,264,7.33,5712.96,3777.84
2024-05-03,Shock_Absorber_E,106.52,77,58.59,8202.039999999999,3690.609999999999
2024-05-04,Brake_Pad_A,38.49,124,20.04,4772.76,2287.8
2024-05-04,Oil_Filter_B,14.32,331,4.9,4739.92,3118.02
2024-05-04,Spark_Plug_C,26.1,216,7.97,5637.6,3916.0800000000004
2024-05-04,Air_Filter_D,19.39,270,6.81,5235.3,3396.6000000000004
2024-05-04,Shock_Absorber_E,110.88,63,59.84,6985.44,3215.5199999999995
2024-05-05,Brake_Pad_A,39.03,130,19.15,5073.900000000001,2584.4000000000005
2024-05-05,Oil_Filter_B,14.4,320,4.82,4608.0,3065.6
2024-05-05,Spark_Plug_C,25.92,218,7.72,5650.56,3967.600000000001
2024-05-05,Air_Filter_D,21.87,254,7.12,5554.9800000000005,3746.5
2024-05-05,Shock_Absorber_E,111.36,59,58.74,6570.24,3104.58
2024-05-06,Brake_Pad_A,44.59,124,19.12,5529.160000000001,3158.28
2024-05-06,Oil_Filter_B,13.41,352,5.23,4720.32,2879.3599999999997
2024-05-06,Spark_Plug_C,25.22,202,8.14,5094.44,3450.16
2024-05-06,Air_Filter_D,17.46,298,6.97,5203.08,3126.0200000000004
2024-05-06,Shock_Absorber_E,121.68,51,57.99,6205.68,3248.19
2024-05-07,Brake_Pad_A,44.26,100,20.69,4426.0,2356.9999999999995
2024-05-07,Oil_Filter_B,17.17,307,4.87,5271.1900000000005,3776.1000000000004
2024-05-07,Spark_Plug_C,28.45,168,8.07,4779.599999999999,3423.8399999999997
2024-05-07,Air_Filter_D,17.44,292,7.29,5092.4800000000005,2963.8000000000006
2024-05-07,Shock_Absorber_E,135.97,59,62.86,8022.23,4313.49
2024-05-08,Brake_Pad_A,48.47,87,20.44,4216.89,2438.6099999999997
2024-05-08,Oil_Filter_B,13.86,353,4.83,4892.58,3187.5899999999997
2024-05-08,Spark_Plug_C,25.49,222,7.61,5658.78,3969.3599999999997
2024-05-08,Air_Filter_D,17.05,309,6.81,5268.45,3164.1600000000008
2024-05-08,Shock_Absorber_E,124.84,44,62.09,5492.96,2761.0
2024-05-09,Brake_Pad_A,48.09,84,19.06,4039.5600000000004,2438.5200000000004
2024-05-09,Oil_Filter_B,14.91,334,4.89,4979.94,3346.68
2024-05-09,Spark_Plug_C,24.23,220,8.2,5330.6,3526.6000000000004
2024-05-09,Air_Filter_D,22.51,275,6.9,6190.25,4292.75
2024-05-09,Shock_Absorber_E,130.35,40,59.15,5214.0,2847.9999999999995
2024-05-10,Brake_Pad_A,47.11,94,20.84,4428.34,2469.38
2024-05-10,Oil_Filter_B,13.21,358,4.77,4729.18,3021.5200000000004
2024-05-10,Spark_Plug_C,21.52,252,7.83,5423.04,3449.8799999999997
2024-05-10,Air_Filter_D,22.7,241,7.06,5470.7,3769.2400000000002
2024-05-10,Shock_Absorber_E,120.6,59,59.12,7115.4,3627.3199999999997
2024-05-11,Brake_Pad_A,50.32,92,19.95,4629.44,2794.04
2024-05-11,Oil_Filter_B,14.99,306,4.84,4586.9400000000005,3105.9
2024-05-11,Spark_Plug_C,23.74,251,7.66,5958.74,4036.0799999999995
2024-05-11,Air_Filter_D,17.41,345,6.94,6006.45,3612.1499999999996
2024-05-11,Shock_Absorber_E,131.19,53,61.16,6953.07,3711.59
2024-05-12,Brake_Pad_A,48.66,102,20.75,4963.32,2846.8199999999997
2024-05-12,Oil_Filter_B,15.18,308,4.77,4675.44,3206.28
2024-05-12,Spark_Plug_C,22.21,270,7.93,5996.7,3855.6000000000004
2024-05-12,Air_Filter_D,20.14,253,6.86,5095.42,3359.84
2024-05-12,Shock_Absorber_E,110.29,87,60.98,9595.230000000001,4289.970000000001
2024-05-13,Brake_Pad_A,48.27,110,19.61,5309.700000000001,3152.6000000000004
2024-05-13,Oil_Filter_B,14.21,348,4.84,4945.08,3260.76
2024-05-13,Spark_Plug_C,24.03,251,8.39,6031.530000000001,3925.6400000000003
2024-05-13,Air_Filter_D,21.53,245,7.11,5274.85,3532.9000000000005
2024-05-13,Shock_Absorber_E,104.82,71,58.0,7442.219999999999,3324.2199999999993
2024-05-14,Brake_Pad_A,48.79,100,19.08,4879.0,2971.0
2024-05-14,Oil_Filter_B,13.94,347,5.11,4837.179999999999,3064.0099999999993
2024-05-14,Spark_Plug_C,26.94,171,8.01,4606.74,3237.0299999999997
2024-05-14,Air_Filter_D,19.22,311,7.14,5977.42,3756.8799999999997
2024-05-14,Shock_Absorber_E,127.72,47,61.17,6002.84,3127.85
2024-05-15,Brake_Pad_A,48.09,111,20.61,5337.990000000001,3050.2800000000007
2024-05-15,Oil_Filter_B,13.63,339,5.24,4620.570000000001,2844.21
2024-05-15,Spark_Plug_C,27.67,192,8.05,5312.64,3767.04
2024-05-15,Air_Filter_D,22.68,236,6.76,5352.48,3757.12
2024-05-15,Shock_Absorber_E,130.3,50,57.15,6515.000000000001,3657.5000000000005
2024-05-16,Brake_Pad_A,49.58,87,20.63,4313.46,2518.65
2024-05-16,Oil_Filter_B,15.21,370,5.0,5627.700000000001,3777.7000000000003
2024-05-16,Spark_Plug_C,26.64,212,8.24,5647.68,3900.7999999999997
2024-05-16,Air_Filter_D,20.32,259,7.26,5262.88,3382.54
2024-05-16,Shock_Absorber_E,107.66,62,62.23,6674.92,2816.66
2024-05-17,Brake_Pad_A,47.33,110,20.25,5206.3,2978.7999999999997
2024-05-17,Oil_Filter_B,15.32,276,4.89,4228.32,2878.68
2024-05-17,Spark_Plug_C,23.55,227,7.87,5345.85,3559.36
2024-05-17,Air_Filter_D,21.4,245,7.2,5243.0,3479.0
2024-05-17,Shock_Absorber_E,112.29,59,58.99,6625.110000000001,3144.7000000000003
2024-05-18,Brake_Pad_A,39.01,123,20.28,4798.23,2303.7899999999995
2024-05-18,Oil_Filter_B,15.77,315,4.96,4967.55,3405.1499999999996
2024-05-18,Spark_Plug_C,26.88,171,7.82,4596.48,3259.2599999999998
2024-05-18,Air_Filter_D,19.59,273,7.33,5348.07,3346.98
2024-05-18,Shock_Absorber_E,106.08,66,61.23,7001.28,2960.1
2024-05-19,Brake_Pad_A,43.96,105,19.53,4615.8,2565.15
2024-05-19,Oil_Filter_B,13.67,344,4.89,4702.48,3020.3200000000006
2024-05-19,Spark_Plug_C,26.18,174,8.36,4555.32,3100.68
2024-05-19,Air_Filter_D,18.78,257,7.09,4826.46,3004.3300000000004
2024-05-19,Shock_Absorber_E,125.35,44,62.79,5515.4,2752.64
2024-05-20,Brake_Pad_A,41.64,123,20.22,5121.72,2634.6600000000003
2024-05-20,Oil_Filter_B,14.16,322,5.18,4559.52,2891.56
